order_year_month,market,customer_segment,department_name,category_name,product_name,order_count,order_item_count,total_quantity,total_sales,total_profit,total_cost,profit_margin,avg_sales_per_item,avg_discount_rate,avg_profit_ratio
2016-12,Europe,Home Office,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6,6,18.0,1561.83998866,220.25000384000003,1341.5899848200002,0.14101957014749394,260.30666477666665,0.12166666666666669,0.11333333216666668
2016-12,Pacific Asia,Home Office,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8,8,25.0,1341.07000346,222.71000386699995,1118.3599995929999,0.1660688877481426,167.6337504325,0.10749999962500001,0.19374999587500003
2016-09,Europe,Home Office,Footwear,Electronics,Under Armour Men's Compression EV SL Slide,1,1,4.0,158.3600006,76.01999664,82.34000396,0.480045442990482,158.3600006,0.119999997,0.479999989
2015-10,Pacific Asia,Home Office,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,20,23,61.0,5442.449966259999,494.6399976209999,4947.8099686390005,0.09088553880834514,236.62825940260865,0.11086956513043476,0.0634782621304348
2016-05,USCA,Home Office,Footwear,Electronics,Under Armour Women's Ignite Slide,1,1,4.0,107.4899979,17.95000076,89.53999714,0.16699228868437815,107.4899979,0.159999996,0.170000002
2015-08,Europe,Consumer,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,2,2,5.0,248.50999448,80.86000061,167.64999387,0.3253792700740154,124.25499724,0.045,0.319999993
2015-09,Europe,Consumer,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,5,5,13.0,574.5000075800001,212.209999584,362.29000799600004,0.3693820657686404,114.90000151600002,0.14200000259999998,0.324000007
2015-07,Europe,Consumer,Footwear,Electronics,Under Armour Women's Ignite PIP VI Slide,3,3,9.0,275.75000191,58.370000841,217.38000106900003,0.21167724546399444,91.91666730333333,0.033333333,0.2633333266666667
2016-02,Pacific Asia,Consumer,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,3,3,12.0,242.88000486,91.55999947,151.32000539,0.3769762748595821,80.96000162,0.07666666700000001,0.38999999566666665
2016-08,USCA,Consumer,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,6,6,19.0,432.8099975,24.720001216000004,408.089996284,0.05711513449039495,72.13499958333334,0.10666666733333331,0.13500000783333335
2015-06,Europe,Corporate,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,73,84,84.0,22643.890594799977,1668.36002048,20975.53057432,0.07367815232525139,269.57012612857113,0.10166666707142857,0.06749999854761907
2015-08,Europe,Corporate,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,85,89,89.0,23924.780594099975,2904.9499469630005,21019.830647137005,0.12142012903890045,268.8177594842694,0.10404494432584276,0.11797752773033707
2016-10,USCA,Corporate,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,2,2,6.0,224.3399963,64.27000046,160.06999584,0.2864848066327618,112.16999815,0.0649999985,0.295000002
2016-04,USCA,Corporate,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,4,4,12.0,294.31000704999997,42.490001690999996,251.820005359,0.14437158327335237,73.57750176249999,0.23750000075,0.1799999995
2017-07,Europe,Corporate,Outdoors,Kids' Golf Clubs,Fitbit The One Wireless Activity & Sleep Trac,3,3,12.0,1106.9499970000002,358.90000156,748.04999544,0.3242242219907608,368.9833323333334,0.093333335,0.353333334
2015-10,Pacific Asia,Consumer,Golf,Girls' Apparel,TYR Boys' Team Digi Jammer,3,3,7.0,270.72999759,81.12000299099999,189.609994599,0.29963433573345677,90.24333252999999,0.07666666733333334,0.27666666733333334
2016-04,USCA,Consumer,Fitness,Baseball & Softball,adidas Men's F10 Messi TRX FG Soccer Cleat,7,7,17.0,876.46001052,138.050000004,738.4100105159999,0.15750861231203866,125.20857293142856,0.10857142842857144,0.09714285957142857
2016-05,USCA,Consumer,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,9,9,27.0,812.2199954499999,50.40999249200001,761.8100029579998,0.062064456396534545,90.24666616111111,0.06777777888888886,0.1022222261111111
2016-07,USCA,Consumer,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,13,13,37.0,842.15999594,259.90999817,582.24999777,0.3086230638156759,64.78153814923077,0.0969230783076923,0.29153846407692313
2016-06,USCA,Corporate,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,5,5,20.0,874.46999743,213.53999806000004,660.9299993699999,0.2441936243525537,174.893999486,0.1560000016,0.2640000014
2016-08,USCA,Corporate,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,1,1,4.0,74.97000122,-21.21999931,96.19000052999999,-0.28304653814436737,74.97000122,0.25,-0.280000001
2017-07,Europe,Home Office,Outdoors,Kids' Golf Clubs,Fitbit The One Wireless Activity & Sleep Trac,1,1,5.0,454.769989,222.8399963,231.9299927,0.49000594078339677,454.769989,0.090000004,0.49000001
2016-03,Pacific Asia,Home Office,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,4,4,16.0,368.34999461999996,80.629997727,287.71999689300003,0.21889506964749691,92.08749865499999,0.087499998,0.20499999824999998
2016-04,Pacific Asia,Home Office,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3,4,4.0,492.66000369999995,-22.120000841,514.7800045409999,-0.04489912043777302,123.16500092499999,0.05250000175,-0.050000001
2017-12,Pacific Asia,Home Office,Technology,Consumer Electronics,Industrial consumer electronics,23,23,23.0,5319.3099975000005,736.96999354,4582.34000396,0.13854616367280068,231.27434771739132,0.08565217417391303,0.12173912765217393
2017-05,LATAM,Home Office,Fitness,Lacrosse,Nike Kids' Grade School KD VI Basketball Shoe,3,3,12.0,1106.8800049000001,86.93999865999999,1019.94000624,0.07854509818149122,368.9600016333334,0.086666666,0.10666667133333334
2017-01,Africa,Home Office,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,15,20,59.0,2695.5,665.4500038689999,2030.0499961310002,0.24687442176553512,134.775,0.08949999930000001,0.17000000189999998
2017-01,USCA,Home Office,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2,3,3.0,779.9500122,216.29000093,563.66001127,0.27731264510133435,259.9833374,0.13333333533333333,0.28333332633333336
2015-07,Europe,Home Office,Outdoors,Trade-In,Glove It Imperial Golf Towel,2,2,4.0,63.63999939,-46.460000041,110.099999431,-0.7300440051277003,31.819999695,0.005,-0.7349999995000001
2016-08,Europe,Home Office,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,1,1.0,114.3899994,52.61999893,61.77000046999999,0.4600052382726038,114.3899994,0.119999997,0.460000008
2016-06,USCA,Consumer,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,7,7,18.0,526.23000342,161.61999796,364.61000546,0.30712805600141013,75.17571477428571,0.07571428785714285,0.29857142914285717
2016-10,Africa,Consumer,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,5,5,9.0,156.7199974,51.259999271,105.45999812900001,0.3270801437047497,31.34399948,0.128000002,0.3500000058
2017-09,Europe,Consumer,Footwear,Fitness Accessories,Bowflex SelectTech 1090 Dumbbells,1,1,1.0,479.9899902,72.0,407.9899902,0.1500031281277332,479.9899902,0.200000003,0.150000006
2015-05,Europe,Consumer,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3,3,3.0,788.9400023999999,197.06000138000002,591.88000102,0.24977818437464497,262.98000079999997,0.12333333733333333,0.24666667466666667
2016-03,Pacific Asia,Corporate,Fitness,Lacrosse,Under Armour Men's Tech II T-Shirt,4,4,12.0,286.37999724,32.310000421,254.06999681900004,0.11282212700743441,71.59499931,0.037500000000000006,0.127500003
2015-01,LATAM,Corporate,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,1,1,3.0,154.4100037,5.710000038,148.700003662,0.036979469601554064,154.4100037,0.01,0.039999999
2016-03,Pacific Asia,Corporate,Fitness,Tennis & Racquet,Nike Men's Comfort 2 Slide,4,4,10.0,391.87000654,129.63000106,262.24000548,0.33079847627166653,97.967501635,0.1325,0.325000003
2016-02,Pacific Asia,Corporate,Outdoors,Golf Balls,Glove It Women's Mod Oval Golf Glove,3,3,13.0,229.68999481000003,-110.86999801000002,340.55999282000005,-0.4826940681578746,76.56333160333334,0.12333333633333333,-0.3333333333333333
2016-09,USCA,Corporate,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2,2,4.0,379.45999906000003,110.960001,268.49999806,0.29241554122930113,189.72999953000001,0.049999999,0.2850000115
2016-07,USCA,Corporate,Golf,Shop By Sport,Columbia Men's PFG Anchor Tough T-Shirt,3,3,10.0,287.40000153,62.539999959999996,224.86000157,0.21760612257154707,95.80000051,0.043333333,0.15999999633333334
2015-06,Europe,Corporate,Outdoors,Accessories,Team Golf Tennessee Volunteers Putter Grip,2,2,9.0,213.15999598000002,-71.48999786,284.64999384,-0.33538186905721107,106.57999799000001,0.055,-0.2699999955
2016-06,USCA,Consumer,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,3,3,10.0,222.39999770000003,72.47000123,149.92999647,0.3258543254472344,74.13333256666668,0.10333333133333333,0.31666667233333334
2015-05,LATAM,Consumer,Golf,Girls' Apparel,TYR Boys' Team Digi Jammer,3,3,11.0,375.10999295,-97.77000614999999,472.8799991,-0.26064356585411513,125.03666431666666,0.15000000233333333,-0.37666666
2015-12,Pacific Asia,Consumer,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,6,6,15.0,400.19000429,109.44999981000001,290.74000448000004,0.273495086425713,66.69833404833334,0.14333333483333333,0.15999999383333333
2016-04,Pacific Asia,Corporate,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6,8,32.0,1522.5,159.88999747400004,1362.6100025259998,0.10501806073825946,190.3125,0.061249999875,0.0749999985
2015-07,Europe,Corporate,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,2,2,6.0,132.94999887,46.149999623999996,86.79999924600001,0.3471229786855883,66.474999435,0.140000004,0.310000002
2015-10,Europe,Corporate,Golf,Shop By Sport,Columbia Men's PFG Anchor Tough T-Shirt,1,1,4.0,113.4000015,54.43000031,58.970001190000005,0.47998235970040964,113.4000015,0.059999999,0.479999989
2016-07,USCA,Corporate,Fitness,Lacrosse,Under Armour Men's Tech II T-Shirt,2,2,8.0,168.94000244,53.69999886,115.24000358,0.3178643191926782,84.47000122,0.155000001,0.3150000125
2016-09,Pacific Asia,Consumer,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,13,14,14.0,1644.3599776999997,260.29000472600006,1384.0699729740002,0.15829259301851475,117.45428412142856,0.09642857285714283,0.15214285864285718
2016-06,USCA,Consumer,Outdoors,Trade-In,Glove It Imperial Golf Towel,2,2,4.0,51.48999977,2.9400000569999998,48.549999713000005,0.057098467083562775,25.744999885,0.1399999995,0.17499999700000002
2016-05,USCA,Consumer,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Tennesse,2,2,8.0,243.1200027,100.99000168,142.13000102,0.4153915784733578,121.56000135,0.0499999995,0.4150000065
2016-08,USCA,Consumer,Fitness,Lacrosse,Under Armour Men's Tech II T-Shirt,4,4,10.0,239.40999598,12.749998577,226.659997403,0.053255915755769524,59.852498995,0.049999999499999996,-0.14499999400000002
2015-08,Europe,Consumer,Outdoors,Electronics,Titleist Pro V1x Golf Balls,2,2,3.0,120.45000076,14.290000437000002,106.16000032299999,0.11863844206587618,60.22500038,0.18499999849999998,0.184999997
2015-04,LATAM,Consumer,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,1,1,2.0,40.02000046,6.519999981,33.500000479,0.16291853838224568,40.02000046,0.090000004,0.159999996
2017-01,LATAM,Consumer,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,4,4,11.0,238.3900032,76.05000115,162.34000205,0.31901505989828355,59.5975008,0.13249999825,0.33249999575
2016-10,Africa,Consumer,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,2,3,9.0,406.47000879,-6.07999993,412.55000872000005,-0.01495805298919653,135.49000293,0.063333335,-0.096666669
2016-12,Europe,Corporate,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,19,23,23.0,2736.2699735200013,707.9199986460001,2028.3499748739998,0.2587171607687948,118.96825971826092,0.08521739091304348,0.25782608686956526
2017-05,LATAM,Corporate,Fitness,Lacrosse,Nike Kids' Grade School KD VI Basketball Shoe,3,3,8.0,670.42998506,282.15000154999996,388.27998351,0.4208493173597374,223.4766616866667,0.13666666933333335,0.3466666586666667
2018-01,Pacific Asia,Corporate,Apparel,Men's Clothing,Men's gala suit,8,8,8.0,1511.7900085,-265.63997747,1777.4299859699997,-0.17571221927413605,188.9737510625,0.1037500005,-0.13250000212500004
2016-02,Pacific Asia,Corporate,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,3,3,5.0,239.15000156000002,72.57999993,166.57000163,0.3034915302385666,79.71666718666667,0.10000000033333334,0.303333332
2016-05,USCA,Corporate,Golf,Girls' Apparel,Nike Men's Deutschland Weltmeister Winners Bl,4,4,14.0,364.5,-67.43000126,431.93000126000004,-0.1849931447462277,91.125,0.100000002,-0.13000000849999999
2016-05,USCA,Corporate,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,5,5,12.0,276.00999827,42.98999928800001,233.019998982,0.15575522465655792,55.201999654,0.092000002,0.1699999998
2016-11,Africa,Corporate,Fan Shop,Hunting & Shooting,ENO Atlas Hammock Straps,1,1,2.0,57.58000183,5.760000229,51.820001601,0.10003473508052162,57.58000183,0.039999999,0.100000001
2017-03,LATAM,Corporate,Footwear,Electronics,Under Armour Women's Ignite Slide,1,1,3.0,92.12999725,-248.75,340.87999725,-2.6999892263645973,92.12999725,0.039999999,-2.700000048
2017-03,LATAM,Corporate,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,1,1,4.0,207.9600067,62.38999939,145.57000731,0.3000096046351974,207.9600067,0.0,0.300000012
2015-10,Europe,Corporate,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,3,3,9.0,194.92000007000001,56.129999397,138.790000673,0.28796428984630873,64.97333335666667,0.13333333533333333,0.29666666866666663
2016-11,Africa,Corporate,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,2,2,6.0,137.19000244,43.21999931,93.97000313000001,0.3150375285466027,68.59500122,0.08499999700000001,0.31999999300000004
2015-10,Pacific Asia,Corporate,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,1,1,4.0,85.3199997,-9.640000343,94.960000043,-0.11298640854308396,85.3199997,0.029999999,-0.109999999
2015-11,Pacific Asia,Corporate,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,3,3,11.0,503.78999330000005,143.06999684,360.71999646000006,0.2839873731966005,167.92999776666667,0.11333333066666666,0.2833333316666667
2016-11,Europe,Corporate,Outdoors,Electronics,Titleist Pro V1x High Numbers Personalized Go,1,1,5.0,228.7599945,114.3799973,114.3799972,0.5000000002185697,228.7599945,0.119999997,0.5
2015-05,LATAM,Corporate,Fitness,Lacrosse,Under Armour Men's Tech II T-Shirt,3,3,11.0,232.39999575000002,-77.76999948900001,310.169995239,-0.33463855813775334,77.46666525,0.166666668,-0.10666668400000005
2017-02,LATAM,Corporate,Golf,Girls' Apparel,adidas Men's Germany Black Crest Away Tee,1,1,2.0,47.25,5.909999847,41.340000153,0.12507936184126983,47.25,0.059999999,0.129999995
2016-09,Africa,Corporate,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,2,2,7.0,122.54000092,-82.45999718,204.99999809999997,-0.6729230990771238,61.27000046,0.11500000399999999,-0.745000005
2015-05,Europe,Corporate,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2,2,6.0,511.9399872,213.74000164,298.19998555999996,0.4175098780797094,255.9699936,0.16,0.37999999500000003
2015-06,Europe,Corporate,Outdoors,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,3,3,9.0,174.38000297,-8.850000387000001,183.230003357,-0.05075123429446517,58.12666765666666,0.12666666733333334,0.07333332533333335
2017-05,LATAM,Home Office,Fitness,Baseball & Softball,adidas Brazuca 2014 Official Match Ball,1,1,1.0,159.9900055,41.59999847,118.39000702999999,0.26001623251397415,159.9900055,0.0,0.25999999
2016-06,USCA,Home Office,Golf,Girls' Apparel,Nike Men's Deutschland Weltmeister Winners Bl,2,2,4.0,114.0,44.34999943,69.65000057,0.3890350827192982,57.0,0.0500000005,0.3849999905
2015-10,Europe,Home Office,Footwear,Fitness Accessories,Under Armour Hustle Storm Medium Duffle Bag,1,1,3.0,78.73000336,37.79000092,40.94000244,0.47999491054511745,78.73000336,0.25,0.479999989
2016-09,Africa,Home Office,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10,12,41.0,3611.1299820599997,483.09999941,3128.02998265,0.13378083918607978,300.92749850499996,0.11000000133333333,0.12416666741666665
2017-01,Pacific Asia,Home Office,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,3,3,9.0,305.53001021,87.13000107,218.40000914,0.28517657237700783,101.84333673666667,0.15999999866666667,0.24333333499999998
2016-10,USCA,Home Office,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1,1,5.0,399.9599915,46.79999924,353.15999226,0.11701170175667433,399.9599915,0.200000003,0.119999997
2015-08,Europe,Consumer,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,1,1,4.0,62.61000061,-48.02000046,110.63000106999999,-0.7669701324412749,62.61000061,0.129999995,-0.769999981
2015-12,Pacific Asia,Home Office,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,2,2,7.0,86.63999939,9.760000229,76.879999161,0.11265004960429974,43.319999695,0.1700000015,0.1649999955
2015-03,LATAM,Consumer,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,3,3,9.0,118.42000008,36.51000022,81.90999986,0.30830940884424296,39.47333336,0.083333334,0.34333332866666666
2016-10,Europe,Consumer,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,2,2,7.0,92.63999939,21.440000773,71.199998617,0.2314335159129366,46.319999695,0.1250000035,0.2100000085
2016-09,USCA,Consumer,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,1,1,4.0,53.95999908,6.099999905,47.859999175000006,0.11304670142703789,53.95999908,0.100000001,0.109999999
2016-07,USCA,Corporate,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,4,4,6.0,75.08999919000001,7.000000000000001,68.08999919,0.09322146857783178,18.772499797500004,0.152500003,0.10499999750000003
2015-08,Europe,Corporate,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,1,1,5.0,65.20999908,5.739999771,59.469999309,0.08802330703851315,65.20999908,0.129999995,0.090000004
2017-07,Europe,Consumer,Outdoors,Golf Gloves,TaylorMade 2014 Purelite Stand Bag,3,3,3.0,493.1699982,16.58999634,476.58000186000004,0.033639508487035126,164.3899994,0.08666666733333334,0.049999997
2017-06,LATAM,Consumer,Outdoors,Golf Gloves,TaylorMade 2014 Purelite Stand Bag,2,2,2.0,350.0800018,149.13999939,200.94000240999998,0.42601690648757307,175.0400009,0.0299999995,0.424999997
2017-02,LATAM,Consumer,Outdoors,Golf Gloves,Bag Boy Beverage Holder,1,1,5.0,118.0800018,55.5,62.580001800000005,0.4700203180383081,118.0800018,0.059999999,0.469999999
2016-12,Europe,Consumer,Outdoors,Golf Gloves,Bag Boy Beverage Holder,2,2,7.0,160.06000134,46.010000705,114.050000635,0.2874547064838854,80.03000067,0.1099999975,0.220000006
2016-10,Africa,Corporate,Outdoors,Golf Gloves,Bag Boy Beverage Holder,2,2,9.0,202.91999818,23.039999961,179.87999821900002,0.11354228349914723,101.45999909,0.0949999985,0.114999998
