order_year_month,market,order_region,order_country,shipping_mode,delivery_status,order_count,order_item_count,late_item_count,on_time_item_count,advance_shipping_item_count,canceled_item_count,late_delivery_rate,avg_real_shipping_days,avg_scheduled_shipping_days,avg_shipping_variance,total_sales,total_profit
2016-08,USCA,Canada,Canada,Standard Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,664.83000754,219.08999634
2015-08,Europe,Northern Europe,Finlandia,Standard Class,Advance shipping,6,18,0.0,0.0,18.0,0.0,0.0,2.7777777777777777,4.0,-1.2222222222222223,2678.02002325,699.320003965
2016-03,Pacific Asia,Southeast Asia,Vietnam,Standard Class,Advance shipping,8,30,0.0,0.0,30.0,0.0,0.0,2.6,4.0,-1.4,5928.180076629998,1377.8899970599998
2017-06,Europe,Southern Europe,Italia,Standard Class,Shipping on time,2,9,0.0,9.0,0.0,0.0,0.0,4.0,4.0,0.0,1693.7200088999998,400.620000377
2016-01,Pacific Asia,Southeast Asia,Camboya,Standard Class,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,518.92999646,170.22000123
2016-12,Europe,Eastern Europe,Rumania,Same Day,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,402.35999678999997,173.8899975
2015-05,LATAM,Central America,El Salvador,Same Day,Shipping on time,3,10,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.2000198599999,376.619996311
2016-07,USCA,US Center,Estados Unidos,Same Day,Late delivery,5,20,20.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3651.28003875,316.03000836
2017-02,LATAM,South America,Paraguay,Second Class,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,274.98000336,97.13999748
2017-03,LATAM,Caribbean,Jamaica,Second Class,Late delivery,2,7,7.0,0.0,0.0,0.0,1.0,3.5714285714285716,2.0,1.5714285714285714,1144.99000933,164.27000332199998
2016-10,Africa,East Africa,Somalia,Same Day,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,442.9400024199999,99.15999984999999
2015-02,LATAM,South America,Venezuela,Second Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,714.49000546,55.73999977
2016-11,Pacific Asia,West Asia,Israel,Second Class,Shipping on time,2,7,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,1029.7500115100001,143.72000122
2016-03,Pacific Asia,Southeast Asia,Singapur,Second Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,919.4200133999999,215.66999913
2016-12,Africa,Southern Africa,Lesoto,Standard Class,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,514.84000014,94.15000152799999
2015-02,LATAM,Caribbean,Trinidad y Tobago,Standard Class,Advance shipping,2,6,0.0,0.0,6.0,0.0,0.0,3.0,4.0,-1.0,722.25001142,-29.40000439
2015-04,LATAM,South America,Brasil,Standard Class,Late delivery,12,29,29.0,0.0,0.0,0.0,1.0,5.344827586206897,4.0,1.3448275862068966,5757.720039569999,-182.75998518799997
2015-04,LATAM,Caribbean,Cuba,First Class,Late delivery,6,18,18.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3013.13003164,372.179981285
2015-03,LATAM,South America,Colombia,First Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,289.4199906,32.63999939
2017-06,Europe,Western Europe,Francia,Same Day,Late delivery,7,23,23.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4033.07004934,218.0300150260001
2015-10,Europe,Northern Europe,Reino Unido,Same Day,Late delivery,4,11,11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2322.1400261400004,102.570000656
2016-12,Europe,Western Europe,Austria,Same Day,Late delivery,2,4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,498.06001279000003,-43.519995689
2015-05,LATAM,Central America,Guatemala,Same Day,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,282.50000002,96.93000031
2016-11,Europe,Eastern Europe,Polonia,Same Day,Shipping on time,2,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,708.52002334,137.73000049599997
2017-04,LATAM,Central America,Nicaragua,Same Day,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,234.70999908,-22.069999690000003
2015-05,LATAM,South America,Venezuela,Same Day,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,694.0000000000001,298.05000688999996
2017-05,LATAM,South America,Chile,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,3.0,4.0,-1.0,877.3800126,187.34000206
2017-12,Pacific Asia,Eastern Asia,China,Standard Class,Shipping canceled,6,6,0.0,0.0,0.0,6.0,0.0,3.8333333333333335,4.0,-0.16666666666666666,537.4299993770001,-266.350010313
2016-05,USCA,East of USA,Estados Unidos,First Class,Shipping canceled,4,12,0.0,0.0,0.0,12.0,0.0,2.0,1.0,1.0,2013.8600292600001,182.16001047999998
2016-11,Africa,Southern Africa,SudAfrica,Same Day,Shipping canceled,2,7,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,1149.3700065,215.78999176400004
2017-12,Pacific Asia,South Asia,Nepal,Same Day,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,189.9199982,21.45999908
2015-04,LATAM,South America,Chile,Same Day,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,901.41999822,230.79999542999997
2017-09,Europe,Western Europe,Alemania,Second Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,127.3899994,57.33000183
2017-01,Europe,Western Europe,Austria,Standard Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,806.18999478,120.00999641
2016-12,Africa,Southern Africa,SudAfrica,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,2.0,4.0,-2.0,1028.9500275,178.73000145999998
2016-10,Europe,Eastern Europe,Rusia,Same Day,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.6200104,305.53999714
2016-10,Africa,North Africa,Libia,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,2.0,4.0,-2.0,699.3600159,255.56999973
2016-09,Africa,North Africa,Argelia,Standard Class,Shipping on time,2,7,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,1597.7100334900001,382.40000534
2016-09,Africa,North Africa,Marruecos,Second Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,806.28000256,-40.75000764999998
2016-08,Africa,East Africa,Kenia,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,579.78999714,181.78000068
2016-11,Africa,East Africa,Uganda,First Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,496.2700119,30.76000023
2016-11,Africa,North Africa,Egipto,First Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,665.1000061,41.27999998099999
2017-10,Europe,Northern Europe,Reino Unido,First Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,321.3900146,151.0500031
2017-01,Africa,West Africa,Costa de Marfil,Standard Class,Advance shipping,2,4,0.0,0.0,4.0,0.0,0.0,2.25,4.0,-1.75,898.800003,216.21000293999998
2016-12,Africa,North Africa,Marruecos,Second Class,Shipping on time,2,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,939.45000075,222.28999611799998
2016-10,Africa,Southern Africa,Botsuana,Standard Class,Advance shipping,1,1,0.0,0.0,1.0,0.0,0.0,3.0,4.0,-1.0,127.4499969,3.190000057
2015-05,LATAM,Central America,Nicaragua,Standard Class,Advance shipping,9,19,0.0,0.0,19.0,0.0,0.0,2.526315789473684,4.0,-1.4736842105263157,3834.6300811700003,309.89999584399993
2017-02,LATAM,Caribbean,Barbados,Standard Class,Advance shipping,1,2,0.0,0.0,2.0,0.0,0.0,3.0,4.0,-1.0,267.0,129.75
2016-09,Europe,Eastern Europe,Rumania,Standard Class,Shipping on time,3,8,0.0,8.0,0.0,0.0,0.0,4.0,4.0,0.0,1198.31002045,337.59999660100004
2016-12,Europe,Eastern Europe,Polonia,Standard Class,Advance shipping,13,35,0.0,0.0,35.0,0.0,0.0,2.5714285714285716,4.0,-1.4285714285714286,6065.680049889999,1221.1499925320002
2017-06,Europe,Northern Europe,Finlandia,Standard Class,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,406.47999569999996,-81.86999816800001
2017-11,Pacific Asia,Eastern Asia,Hong Kong,Standard Class,Shipping on time,2,2,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,751.5699921,-359.67001247
2017-04,LATAM,Central America,Honduras,Standard Class,Shipping on time,2,4,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,1043.9500275,-50.320007360000005
2017-05,LATAM,Caribbean,Trinidad y Tobago,First Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,797.9399948,296.68000793
2016-01,Pacific Asia,Southeast Asia,Filipinas,First Class,Late delivery,9,28,28.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5121.060043309999,241.8999933840002
2016-11,Pacific Asia,West Asia,Irak,First Class,Late delivery,5,16,16.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2230.7500229500006,804.7500004499999
2018-01,Pacific Asia,Southeast Asia,Vietnam,First Class,Late delivery,3,3,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,396.58999637,-14.299998762
2017-12,Pacific Asia,Southeast Asia,Malasia,Standard Class,Shipping on time,2,2,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,236.09000202,88.45999623
2015-10,Pacific Asia,Southeast Asia,Singapur,First Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,878.73001862,55.98999881
2015-10,Pacific Asia,Southeast Asia,Malasia,First Class,Late delivery,3,6,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1357.1599885,247.91000362
2016-11,Europe,Eastern Europe,Bielorrusia,Standard Class,Late delivery,3,6,6.0,0.0,0.0,0.0,1.0,5.166666666666667,4.0,1.1666666666666667,1050.5899924400003,-452.84000201000003
2016-03,Pacific Asia,South Asia,India,Standard Class,Shipping on time,10,22,0.0,22.0,0.0,0.0,0.0,4.0,4.0,0.0,4952.86007704,286.19999421
2016-09,Africa,East Africa,Somalia,Standard Class,Late delivery,2,9,9.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,1925.1300507200003,-65.199987552
2017-07,Europe,Southern Europe,Chipre,Standard Class,Advance shipping,1,4,0.0,0.0,4.0,0.0,0.0,2.0,4.0,-2.0,825.1300202,187.62999726
2016-11,Africa,East Africa,Tanzania,Same Day,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,282.62999729,-261.530005711
2017-05,LATAM,South America,Venezuela,Standard Class,Shipping on time,2,8,0.0,8.0,0.0,0.0,0.0,4.0,4.0,0.0,1826.9800261999999,472.14999765
2017-02,LATAM,South America,Surinam,Standard Class,Advance shipping,1,3,0.0,0.0,3.0,0.0,0.0,2.0,4.0,-2.0,618.9600143600001,55.980000020000006
2015-05,Europe,Western Europe,Alemania,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1085.510025,298.88000107
2015-05,LATAM,Central America,Belice,Standard Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,704.0600128,85.96999740999999
2015-04,LATAM,South America,Paraguay,Second Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,382.45000073999995,38.21999932
2015-02,LATAM,South America,Argentina,Same Day,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,355.73999788000003,70.160001873
2017-01,Europe,Eastern Europe,Rusia,Standard Class,Shipping on time,3,7,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,1180.5800095,126.479994781
2017-01,LATAM,South America,Argentina,Second Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,781.6700134,141.73999977
2017-05,LATAM,Caribbean,Trinidad y Tobago,Second Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,699.65000533,65.2300005
2015-01,LATAM,South America,Paraguay,Second Class,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,588.33000182,206.39999961
2016-12,Africa,Central Africa,Angola,Standard Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,85.0,0.850000024
2016-09,Africa,East Africa,Tanzania,Standard Class,Shipping on time,6,10,0.0,10.0,0.0,0.0,0.0,4.0,4.0,0.0,1354.57000917,-11.970013619999989
2016-10,Africa,Southern Africa,Botsuana,First Class,Late delivery,2,9,9.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1948.7900391000003,473.410002248
2015-01,LATAM,Central America,Costa Rica,Standard Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,920.9100265799999,-341.82999607
2015-01,LATAM,Central America,Honduras,Standard Class,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,643.88001246,70.990000245
2017-08,Europe,Southern Europe,Portugal,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,5.0,4.0,1.0,669.7900010000001,95.28999901
2017-07,Europe,Western Europe,Austria,Standard Class,Shipping on time,3,8,0.0,8.0,0.0,0.0,0.0,4.0,4.0,0.0,1388.8600311599998,275.589997299
2016-01,Pacific Asia,Eastern Asia,China,Same Day,Shipping canceled,2,2,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,359.980011,88.79999924
2016-12,Africa,West Africa,Ghana,Second Class,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,674.4500122,167.79000473
2017-06,Europe,Northern Europe,Dinamarca,Second Class,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,463.9700012,-444.4500122
2016-11,Africa,West Africa,Senegal,Standard Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,4.0,-2.0,128.6900024,63.06000137
2015-12,Pacific Asia,Southeast Asia,Tailandia,Standard Class,Shipping canceled,2,4,0.0,0.0,0.0,4.0,0.0,3.5,4.0,-0.5,1044.9300385000001,306.479993101
2018-01,Pacific Asia,Southeast Asia,Vietnam,Standard Class,Shipping on time,3,3,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,489.25001522,-378.160011742
2016-03,Pacific Asia,Southeast Asia,Filipinas,Standard Class,Shipping canceled,2,5,0.0,0.0,0.0,5.0,0.0,3.6,4.0,-0.4,918.5400009,-357.64999054500004
2017-04,LATAM,Caribbean,Guadalupe,Standard Class,Advance shipping,1,2,0.0,0.0,2.0,0.0,0.0,3.0,4.0,-1.0,168.68000029,38.839999202
2015-06,Europe,Northern Europe,Dinamarca,Standard Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,105.5800018,29.04000092
2017-11,Pacific Asia,Southeast Asia,Camboya,Standard Class,Late delivery,2,2,2.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,339.38999939999997,88.19000052999999
2016-12,Europe,Eastern Europe,Polonia,Same Day,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,723.81999203,-279.83000181
2015-03,LATAM,Caribbean,Martinica,Second Class,Late delivery,2,7,7.0,0.0,0.0,0.0,1.0,3.5714285714285716,2.0,1.5714285714285714,1166.16001129,-774.7200219509998
2017-10,Europe,Northern Europe,Irlanda,Standard Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,433.9599915,164.8999939
2017-06,Europe,Southern Europe,Portugal,Standard Class,Advance shipping,1,5,0.0,0.0,5.0,0.0,0.0,3.0,4.0,-1.0,1118.760025,263.07999992
2015-11,Pacific Asia,Oceania,Australia,Same Day,Shipping canceled,2,7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1033.70001215,257.34999896899996
2015-11,Pacific Asia,Eastern Asia,Corea del Sur,First Class,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,353.9900055,150.86000061
2015-10,Pacific Asia,Southeast Asia,Vietnam,Same Day,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,149.9900055,67.5
2015-08,Europe,Western Europe,Francia,First Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,535.4400024199999,31.719999313000002
2017-05,LATAM,South America,Chile,Same Day,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,499.80000684,-323.76999661
2015-02,LATAM,Caribbean,Jamaica,Standard Class,Advance shipping,2,3,0.0,0.0,3.0,0.0,0.0,3.0,4.0,-1.0,590.6100157999999,208.67000629199998
2015-02,LATAM,Central America,El Salvador,Second Class,Shipping on time,2,4,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,654.91001136,131.10000134
2015-01,LATAM,Central America,Nicaragua,Second Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,834.8899994000001,241.21000289999998
2015-10,Europe,Western Europe,Austria,Same Day,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,114.3899994,-167.8099976
2017-06,Europe,Southern Europe,Italia,Second Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,50.38999939,23.68000031
2017-10,Europe,Northern Europe,Reino Unido,Second Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,6.0,2.0,4.0,406.8399963,105.7799988
2017-03,LATAM,South America,Brasil,Second Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,508.74000548,-195.020002359
2016-10,Africa,North Africa,Marruecos,Standard Class,Shipping canceled,2,5,0.0,0.0,0.0,5.0,0.0,3.6,4.0,-0.4,719.909996,334.99999999
2017-06,Europe,Northern Europe,Suecia,Second Class,Shipping on time,2,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,1442.6900329600003,497.20000076
2015-12,Pacific Asia,Southeast Asia,Malasia,First Class,Shipping canceled,2,6,0.0,0.0,0.0,6.0,0.0,2.0,1.0,1.0,746.99001312,142.740003108
2017-04,LATAM,South America,Argentina,Same Day,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,347.980011,167.0299988
2017-06,LATAM,Caribbean,Cuba,Standard Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,284.9700012,89.19999695
2017-11,Pacific Asia,South Asia,India,Same Day,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,229.3699951,82.5699997
2015-08,Europe,Northern Europe,Noruega,Standard Class,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,479.32000730000004,154.1399994
2016-10,Africa,East Africa,Mozambique,Standard Class,Advance shipping,1,1,0.0,0.0,1.0,0.0,0.0,3.0,4.0,-1.0,118.7799988,58.20000076
2017-11,Pacific Asia,Southeast Asia,Indonesia,First Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,216.3399963,84.37000275
2015-05,LATAM,South America,Bolivia,First Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,120.0,39.0
2016-10,Africa,West Africa,Mali,Standard Class,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,420.5700073,80.82999705
2015-05,LATAM,South America,Argentina,First Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,311.93999476,-77.10999872400001
2016-11,USCA,Canada,Canada,Second Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,5.0,2.0,3.0,638.0600128,23.22999954
2016-10,Africa,North Africa,Argelia,Second Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,771.7100067,95.80999756
2017-10,Europe,Southern Europe,Grecia,Standard Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,411.3599854,164.5399933
2018-01,Pacific Asia,Oceania,Australia,Standard Class,Advance shipping,103,103,0.0,0.0,103.0,0.0,0.0,2.533980582524272,4.0,-1.4660194174757282,16048.370046447002,1019.9400152989991
2018-01,Pacific Asia,Eastern Asia,China,First Class,Late delivery,52,52,52.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,7741.940065101996,499.84002428099996
2018-01,Pacific Asia,South Asia,India,Standard Class,Shipping on time,44,44,0.0,44.0,0.0,0.0,0.0,4.0,4.0,0.0,6279.199982529998,138.9299820639999
2016-02,Pacific Asia,South Asia,India,Second Class,Late delivery,39,113,113.0,0.0,0.0,0.0,1.0,4.336283185840708,2.0,2.336283185840708,20535.070229689998,1641.4599851360001
2016-12,Africa,North Africa,Marruecos,Second Class,Late delivery,11,34,34.0,0.0,0.0,0.0,1.0,4.294117647058823,2.0,2.2941176470588234,5132.63005445,237.59999370900002
2017-06,LATAM,Central America,Nicaragua,Standard Class,Shipping on time,5,8,0.0,8.0,0.0,0.0,0.0,4.0,4.0,0.0,1354.50002279,-885.4899883500001
2015-10,Europe,Western Europe,Austria,Second Class,Late delivery,4,16,16.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2653.9800529900003,475.02999521699996
2016-04,USCA,East of USA,Estados Unidos,Standard Class,Shipping canceled,17,46,0.0,0.0,0.0,46.0,0.0,4.1521739130434785,4.0,0.15217391304347827,8529.090109059998,1538.910010837
2016-07,USCA,US Center,Estados Unidos,Standard Class,Shipping canceled,15,55,0.0,0.0,0.0,55.0,0.0,4.163636363636364,4.0,0.16363636363636364,9289.000078099996,330.850015275
2016-02,Pacific Asia,Eastern Asia,China,Standard Class,Shipping on time,35,104,0.0,104.0,0.0,0.0,0.0,4.0,4.0,0.0,17561.980239831,891.2300535990009
2016-03,Pacific Asia,Oceania,Australia,Standard Class,Advance shipping,112,313,0.0,0.0,313.0,0.0,0.0,2.571884984025559,4.0,-1.428115015974441,57035.22061742994,5760.280007570997
2017-09,Europe,Southern Europe,Italia,Standard Class,Shipping on time,17,52,0.0,52.0,0.0,0.0,0.0,4.0,4.0,0.0,11512.570117839994,1492.7600055569994
2016-11,Europe,Eastern Europe,Polonia,Standard Class,Advance shipping,14,44,0.0,0.0,44.0,0.0,0.0,2.4318181818181817,4.0,-1.5681818181818181,8497.840141039998,1851.9800126159996
2015-10,Europe,Western Europe,Francia,Standard Class,Late delivery,36,116,116.0,0.0,0.0,0.0,1.0,5.370689655172414,4.0,1.3706896551724137,19780.350202339996,1636.7499709869999
2015-05,LATAM,Central America,Guatemala,Standard Class,Late delivery,26,73,73.0,0.0,0.0,0.0,1.0,5.383561643835616,4.0,1.3835616438356164,13178.540189609992,-141.50002480799992
2017-06,LATAM,Central America,Guatemala,Standard Class,Shipping on time,4,12,0.0,12.0,0.0,0.0,0.0,4.0,4.0,0.0,1740.5000037899997,14.49000598499999
2018-01,Pacific Asia,Southeast Asia,Indonesia,Second Class,Late delivery,41,41,41.0,0.0,0.0,0.0,1.0,4.609756097560975,2.0,2.6097560975609757,5689.990008463002,466.4400012029999
2018-01,Pacific Asia,Southeast Asia,Vietnam,Standard Class,Late delivery,10,10,10.0,0.0,0.0,0.0,1.0,5.7,4.0,1.7,1751.8100166,357.109999672
2016-12,Europe,Eastern Europe,Ucrania,Second Class,Late delivery,10,21,21.0,0.0,0.0,0.0,1.0,4.095238095238095,2.0,2.0952380952380953,3611.4800166300006,-37.06999970999996
2015-12,Pacific Asia,Southeast Asia,Vietnam,Second Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,4.8,2.0,2.8,906.9800262,123.319999453
2015-10,Europe,Southern Europe,Italia,Second Class,Late delivery,12,33,33.0,0.0,0.0,0.0,1.0,4.363636363636363,2.0,2.3636363636363638,5722.160051299999,-454.919993035
2017-09,Europe,Northern Europe,Suecia,Second Class,Late delivery,3,11,11.0,0.0,0.0,0.0,1.0,4.545454545454546,2.0,2.5454545454545454,2407.70001991,203.77998062799998
2017-03,LATAM,Central America,El Salvador,Standard Class,Advance shipping,26,77,0.0,0.0,77.0,0.0,0.0,2.5714285714285716,4.0,-1.4285714285714286,13266.180126449997,971.699977538
2015-02,LATAM,Central America,Nicaragua,Standard Class,Advance shipping,17,58,0.0,0.0,58.0,0.0,0.0,2.5172413793103448,4.0,-1.4827586206896552,9673.560077659997,1186.26
2015-01,LATAM,Central America,El Salvador,Standard Class,Late delivery,34,92,92.0,0.0,0.0,0.0,1.0,5.695652173913044,4.0,1.6956521739130435,15365.120193599994,39.340027902000145
2016-12,Africa,East Africa,Somalia,Standard Class,Advance shipping,3,11,0.0,0.0,11.0,0.0,0.0,2.272727272727273,4.0,-1.7272727272727273,1807.12001409,-139.36000254
2017-09,Europe,Northern Europe,Finlandia,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,772.2400055,43.38000201000001
2017-07,Europe,Southern Europe,Italia,Standard Class,Advance shipping,35,111,0.0,0.0,111.0,0.0,0.0,2.4144144144144146,4.0,-1.5855855855855856,20809.500168009992,4155.080015858001
2015-08,Europe,Southern Europe,Italia,Standard Class,Advance shipping,43,127,0.0,0.0,127.0,0.0,0.0,2.5511811023622046,4.0,-1.4488188976377954,21609.480206059983,4583.169996672999
2016-01,Pacific Asia,South Asia,India,Standard Class,Advance shipping,61,196,0.0,0.0,196.0,0.0,0.0,2.4846938775510203,4.0,-1.5153061224489797,36374.41046521997,4254.190061239003
